subject_id,session_id,timestamp_utc,source_system,device,modality,channel,value,unit,sampling_rate_hz,quality_flag,label_name,label_value
vr_sub01,vr_ses01,2026-01-01 00:00:00.080000+00:00,vr_session,vr_ar_headset,motion,pos_y,1.6032661884745014,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.080000+00:00,vr_session,vr_ar_headset,motion,pos_z,0.11602999846799923,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.080000+00:00,vr_session,vr_ar_headset,motion,roll,-0.16705278431427495,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.080000+00:00,vr_session,vr_ar_headset,motion,yaw,0.5854673833973183,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.080000+00:00,vr_session,vr_ar_headset,ppg,hr,70.86437979124955,bpm,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.100000+00:00,vr_session,vr_ar_headset,behavior,gaze_x,0.7314511149846026,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.100000+00:00,vr_session,vr_ar_headset,behavior,gaze_y,0.21402216063499246,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.100000+00:00,vr_session,vr_ar_headset,behavior,interact_trigger,0.0,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.100000+00:00,vr_session,vr_ar_headset,motion,pitch,-0.23855443848574082,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.100000+00:00,vr_session,vr_ar_headset,motion,pos_x,0.017344313928064358,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.100000+00:00,vr_session,vr_ar_headset,motion,pos_y,1.5927776133634861,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.100000+00:00,vr_session,vr_ar_headset,motion,pos_z,0.09687033588591872,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.100000+00:00,vr_session,vr_ar_headset,motion,roll,-0.206204499368416,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.100000+00:00,vr_session,vr_ar_headset,motion,yaw,-0.9707847116040597,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.100000+00:00,vr_session,vr_ar_headset,ppg,hr,71.19054680426655,bpm,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.120000+00:00,vr_session,vr_ar_headset,behavior,gaze_x,0.11258792311123222,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.120000+00:00,vr_session,vr_ar_headset,behavior,gaze_y,0.5646231014289379,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.120000+00:00,vr_session,vr_ar_headset,behavior,interact_trigger,0.0,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.120000+00:00,vr_session,vr_ar_headset,motion,pitch,0.0918557127543925,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.120000+00:00,vr_session,vr_ar_headset,motion,pos_x,-0.0039784319926312334,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.120000+00:00,vr_session,vr_ar_headset,motion,pos_y,1.605022623967952,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.120000+00:00,vr_session,vr_ar_headset,motion,pos_z,0.08774537850103317,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.120000+00:00,vr_session,vr_ar_headset,motion,roll,-0.36683446520345614,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.120000+00:00,vr_session,vr_ar_headset,motion,yaw,0.7448262531368112,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.120000+00:00,vr_session,vr_ar_headset,ppg,hr,70.66130787841108,bpm,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.140000+00:00,vr_session,vr_ar_headset,behavior,gaze_x,0.4722896323314958,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.140000+00:00,vr_session,vr_ar_headset,behavior,gaze_y,0.28457622586728015,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.140000+00:00,vr_session,vr_ar_headset,behavior,interact_trigger,0.0,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.140000+00:00,vr_session,vr_ar_headset,motion,pitch,0.6112519077240293,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.140000+00:00,vr_session,vr_ar_headset,motion,pos_x,-0.005264206662708139,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.140000+00:00,vr_session,vr_ar_headset,motion,pos_y,1.5953725468572058,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.140000+00:00,vr_session,vr_ar_headset,motion,pos_z,0.11925259990135968,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.140000+00:00,vr_session,vr_ar_headset,motion,roll,0.1957320740992012,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.140000+00:00,vr_session,vr_ar_headset,motion,yaw,-0.5343865879030268,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.140000+00:00,vr_session,vr_ar_headset,ppg,hr,69.03868537348626,bpm,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.160000+00:00,vr_session,vr_ar_headset,behavior,gaze_x,0.757564461788871,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.160000+00:00,vr_session,vr_ar_headset,behavior,gaze_y,0.5004436132963774,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.160000+00:00,vr_session,vr_ar_headset,behavior,interact_trigger,0.0,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.160000+00:00,vr_session,vr_ar_headset,motion,pitch,0.06087249348365539,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.160000+00:00,vr_session,vr_ar_headset,motion,pos_x,-0.009669684156130287,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.160000+00:00,vr_session,vr_ar_headset,motion,pos_y,1.6008087766578898,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.160000+00:00,vr_session,vr_ar_headset,motion,pos_z,0.10059269401242635,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.160000+00:00,vr_session,vr_ar_headset,motion,roll,0.11292296294635622,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.160000+00:00,vr_session,vr_ar_headset,motion,yaw,0.7209228206874886,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.160000+00:00,vr_session,vr_ar_headset,ppg,hr,71.12452459649998,bpm,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.180000+00:00,vr_session,vr_ar_headset,behavior,gaze_x,0.701353721896819,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.180000+00:00,vr_session,vr_ar_headset,behavior,gaze_y,0.7479053490333019,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.180000+00:00,vr_session,vr_ar_headset,behavior,interact_trigger,0.0,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.180000+00:00,vr_session,vr_ar_headset,motion,pitch,0.07431815525419326,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.180000+00:00,vr_session,vr_ar_headset,motion,pos_x,0.010217908077997162,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.180000+00:00,vr_session,vr_ar_headset,motion,pos_y,1.6036959870914318,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.180000+00:00,vr_session,vr_ar_headset,motion,pos_z,0.09168634452277107,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.180000+00:00,vr_session,vr_ar_headset,motion,roll,-0.2027865288603941,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.180000+00:00,vr_session,vr_ar_headset,motion,yaw,0.1427990428124408,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.180000+00:00,vr_session,vr_ar_headset,ppg,hr,71.36183777502644,bpm,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.200000+00:00,vr_session,vr_ar_headset,behavior,gaze_x,0.038403881897880465,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.200000+00:00,vr_session,vr_ar_headset,behavior,gaze_y,0.7595035509343301,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.200000+00:00,vr_session,vr_ar_headset,behavior,interact_trigger,0.0,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.200000+00:00,vr_session,vr_ar_headset,motion,pitch,0.09943967008283769,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.200000+00:00,vr_session,vr_ar_headset,motion,pos_x,0.00774978816921272,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.200000+00:00,vr_session,vr_ar_headset,motion,pos_y,1.5956246964936562,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.200000+00:00,vr_session,vr_ar_headset,motion,pos_z,0.09410650625605686,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.200000+00:00,vr_session,vr_ar_headset,motion,roll,0.2859360703522881,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.200000+00:00,vr_session,vr_ar_headset,motion,yaw,0.6002122942792236,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.200000+00:00,vr_session,vr_ar_headset,ppg,hr,69.81675182451274,bpm,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.220000+00:00,vr_session,vr_ar_headset,behavior,gaze_x,0.4083375299949782,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.220000+00:00,vr_session,vr_ar_headset,behavior,gaze_y,0.6260280225142549,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.220000+00:00,vr_session,vr_ar_headset,behavior,interact_trigger,0.0,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.220000+00:00,vr_session,vr_ar_headset,motion,pitch,0.28622374604125145,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.220000+00:00,vr_session,vr_ar_headset,motion,pos_x,0.013544389834821894,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.220000+00:00,vr_session,vr_ar_headset,motion,pos_y,1.6060793492746537,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.220000+00:00,vr_session,vr_ar_headset,motion,pos_z,0.10823955683525377,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.220000+00:00,vr_session,vr_ar_headset,motion,roll,0.13826542360029923,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.220000+00:00,vr_session,vr_ar_headset,motion,yaw,-0.23003654788055816,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.220000+00:00,vr_session,vr_ar_headset,ppg,hr,69.73347193204418,bpm,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.240000+00:00,vr_session,vr_ar_headset,behavior,gaze_x,0.06558534132073945,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.240000+00:00,vr_session,vr_ar_headset,behavior,gaze_y,0.7478424982301154,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.240000+00:00,vr_session,vr_ar_headset,behavior,interact_trigger,0.0,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.240000+00:00,vr_session,vr_ar_headset,motion,pitch,0.4810707888155737,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.240000+00:00,vr_session,vr_ar_headset,motion,pos_x,0.010130845422442851,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.240000+00:00,vr_session,vr_ar_headset,motion,pos_y,1.5965520267198832,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.240000+00:00,vr_session,vr_ar_headset,motion,pos_z,0.11234263461585864,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.240000+00:00,vr_session,vr_ar_headset,motion,roll,0.019128481749718113,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.240000+00:00,vr_session,vr_ar_headset,motion,yaw,1.1851555227450694,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.240000+00:00,vr_session,vr_ar_headset,ppg,hr,71.77039263162739,bpm,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.260000+00:00,vr_session,vr_ar_headset,behavior,gaze_x,0.9813203152834421,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.260000+00:00,vr_session,vr_ar_headset,behavior,gaze_y,0.08216504390593538,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.260000+00:00,vr_session,vr_ar_headset,behavior,interact_trigger,0.0,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.260000+00:00,vr_session,vr_ar_headset,motion,pitch,0.09407208081273842,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.260000+00:00,vr_session,vr_ar_headset,motion,pos_x,0.00393001280868156,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.260000+00:00,vr_session,vr_ar_headset,motion,pos_y,1.6038919189074556,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.260000+00:00,vr_session,vr_ar_headset,motion,pos_z,0.08676705143697053,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.260000+00:00,vr_session,vr_ar_headset,motion,roll,0.226358422690884,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.260000+00:00,vr_session,vr_ar_headset,motion,yaw,0.3194330803683242,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.260000+00:00,vr_session,vr_ar_headset,ppg,hr,71.0094522401172,bpm,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.280000+00:00,vr_session,vr_ar_headset,behavior,gaze_x,0.21823438225611402,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.280000+00:00,vr_session,vr_ar_headset,behavior,gaze_y,0.29566123425642976,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.280000+00:00,vr_session,vr_ar_headset,behavior,interact_trigger,0.0,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.280000+00:00,vr_session,vr_ar_headset,motion,pitch,0.3307669833409248,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.280000+00:00,vr_session,vr_ar_headset,motion,pos_x,0.00468513275260651,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.280000+00:00,vr_session,vr_ar_headset,motion,pos_y,1.5991827512975443,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.280000+00:00,vr_session,vr_ar_headset,motion,pos_z,0.08893209858957961,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.280000+00:00,vr_session,vr_ar_headset,motion,roll,0.15780301672732638,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.280000+00:00,vr_session,vr_ar_headset,motion,yaw,-0.1767799638030339,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.280000+00:00,vr_session,vr_ar_headset,ppg,hr,71.44086744267089,bpm,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.300000+00:00,vr_session,vr_ar_headset,behavior,gaze_x,0.35387702312131464,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.300000+00:00,vr_session,vr_ar_headset,behavior,gaze_y,0.6225025837976788,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.300000+00:00,vr_session,vr_ar_headset,behavior,interact_trigger,0.0,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.300000+00:00,vr_session,vr_ar_headset,motion,pitch,-0.06230067399672036,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.300000+00:00,vr_session,vr_ar_headset,motion,pos_x,0.010852380691381508,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.300000+00:00,vr_session,vr_ar_headset,motion,pos_y,1.6055717613316796,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.300000+00:00,vr_session,vr_ar_headset,motion,pos_z,0.09935344675900744,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.300000+00:00,vr_session,vr_ar_headset,motion,roll,0.2191219303456507,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.300000+00:00,vr_session,vr_ar_headset,motion,yaw,-0.46217891620166307,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.300000+00:00,vr_session,vr_ar_headset,ppg,hr,68.65121492852006,bpm,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.320000+00:00,vr_session,vr_ar_headset,behavior,gaze_x,0.4899647355208204,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.320000+00:00,vr_session,vr_ar_headset,behavior,gaze_y,0.17909658587632182,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.320000+00:00,vr_session,vr_ar_headset,behavior,interact_trigger,0.0,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.320000+00:00,vr_session,vr_ar_headset,motion,pitch,0.5940204015117386,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.320000+00:00,vr_session,vr_ar_headset,motion,pos_x,-0.007176198197809559,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.320000+00:00,vr_session,vr_ar_headset,motion,pos_y,1.6033056204376865,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.320000+00:00,vr_session,vr_ar_headset,motion,pos_z,0.10359492588434417,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.320000+00:00,vr_session,vr_ar_headset,motion,roll,0.2879964470297075,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.320000+00:00,vr_session,vr_ar_headset,motion,yaw,0.4639381495321131,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.320000+00:00,vr_session,vr_ar_headset,ppg,hr,71.01244041701756,bpm,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.340000+00:00,vr_session,vr_ar_headset,behavior,gaze_x,0.01233948405937979,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.340000+00:00,vr_session,vr_ar_headset,behavior,gaze_y,0.9008748372390419,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.340000+00:00,vr_session,vr_ar_headset,behavior,interact_trigger,0.0,a.u.,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.340000+00:00,vr_session,vr_ar_headset,motion,pitch,-0.08470718476477217,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.340000+00:00,vr_session,vr_ar_headset,motion,pos_x,0.001240957234000804,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.340000+00:00,vr_session,vr_ar_headset,motion,pos_y,1.5984585906097444,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.340000+00:00,vr_session,vr_ar_headset,motion,pos_z,0.10814881979481947,m,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.340000+00:00,vr_session,vr_ar_headset,motion,roll,-0.20122838289979217,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.340000+00:00,vr_session,vr_ar_headset,motion,yaw,0.370057592777328,deg,50.0,ok,,
vr_sub01,vr_ses01,2026-01-01 00:00:00.340000+00:00,vr_session,vr_ar_headset,ppg,hr,69.22465227792475,bpm,50.0,ok,,
