subject_id,session_id,timestamp_utc,source_system,device,modality,channel,value,unit,sampling_rate_hz,quality_flag,label_name,label_value
galea_sub01,ses01,2026-01-01 00:00:00.032000+00:00,galea_headset,galea,ppg,PPG,0.09628284718146862,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.040000+00:00,galea_headset,galea,eda,EDA,4.973956300209042,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.040000+00:00,galea_headset,galea,eeg,C3,-9.41537602229801,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.040000+00:00,galea_headset,galea,eeg,C4,-23.34177042210305,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.040000+00:00,galea_headset,galea,eeg,F3,-13.021795068623181,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.040000+00:00,galea_headset,galea,eeg,F4,2.5044630026076065,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.040000+00:00,galea_headset,galea,eeg,O1,-15.193993525582524,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.040000+00:00,galea_headset,galea,eeg,O2,10.042179689878921,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.040000+00:00,galea_headset,galea,eeg,P3,14.817355945421273,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.040000+00:00,galea_headset,galea,eeg,P4,8.36922785624126,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.040000+00:00,galea_headset,galea,ppg,PPG,0.11915156911605877,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.048000+00:00,galea_headset,galea,eda,EDA,3.5454794338346405,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.048000+00:00,galea_headset,galea,eeg,C3,2.0134485321492193,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.048000+00:00,galea_headset,galea,eeg,C4,-0.9398543278462141,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.048000+00:00,galea_headset,galea,eeg,F3,1.2784040316728538,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.048000+00:00,galea_headset,galea,eeg,F4,-13.263961033185488,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.048000+00:00,galea_headset,galea,eeg,O1,2.4406022598176773,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.048000+00:00,galea_headset,galea,eeg,O2,-3.353774516734673,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.048000+00:00,galea_headset,galea,eeg,P3,4.798390369022167,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.048000+00:00,galea_headset,galea,eeg,P4,-4.349584991361448,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.048000+00:00,galea_headset,galea,ppg,PPG,0.1769704548616759,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.056000+00:00,galea_headset,galea,eda,EDA,2.012890498132934,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.056000+00:00,galea_headset,galea,eeg,C3,4.3951614429142865,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.056000+00:00,galea_headset,galea,eeg,C4,27.395041331083057,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.056000+00:00,galea_headset,galea,eeg,F3,-3.162425923435822,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.056000+00:00,galea_headset,galea,eeg,F4,-0.23233710850366202,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.056000+00:00,galea_headset,galea,eeg,O1,5.033173640541875,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.056000+00:00,galea_headset,galea,eeg,O2,-2.950946559022876,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.056000+00:00,galea_headset,galea,eeg,P3,13.731749178886478,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.056000+00:00,galea_headset,galea,eeg,P4,-2.490347059438028,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.056000+00:00,galea_headset,galea,ppg,PPG,0.16803649109978558,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.064000+00:00,galea_headset,galea,eda,EDA,2.8001358236150637,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.064000+00:00,galea_headset,galea,eeg,C3,-18.096169689172292,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.064000+00:00,galea_headset,galea,eeg,C4,8.663662349850398,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.064000+00:00,galea_headset,galea,eeg,F3,-0.16801157504288794,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.064000+00:00,galea_headset,galea,eeg,F4,20.03509410401342,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.064000+00:00,galea_headset,galea,eeg,O1,2.5654822185416504,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.064000+00:00,galea_headset,galea,eeg,O2,3.5948739471317603,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.064000+00:00,galea_headset,galea,eeg,P3,2.6342526165215956,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.064000+00:00,galea_headset,galea,eeg,P4,-11.297953982960518,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.064000+00:00,galea_headset,galea,ppg,PPG,0.19285543358986426,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.072000+00:00,galea_headset,galea,eda,EDA,4.800352729191362,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.072000+00:00,galea_headset,galea,eeg,C3,4.693606596207741,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.072000+00:00,galea_headset,galea,eeg,C4,-8.108889438085887,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.072000+00:00,galea_headset,galea,eeg,F3,-8.5304392757358,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.072000+00:00,galea_headset,galea,eeg,F4,8.24199619795863,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.072000+00:00,galea_headset,galea,eeg,O1,-7.874043932993874,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.072000+00:00,galea_headset,galea,eeg,O2,-11.296213957403316,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.072000+00:00,galea_headset,galea,eeg,P3,0.8138783642507772,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.072000+00:00,galea_headset,galea,eeg,P4,-6.483584136249258,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.072000+00:00,galea_headset,galea,ppg,PPG,0.22346206487019893,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.080000+00:00,galea_headset,galea,eda,EDA,2.7549002735472388,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.080000+00:00,galea_headset,galea,eeg,C3,22.72991825979389,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.080000+00:00,galea_headset,galea,eeg,C4,5.911065144305567,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.080000+00:00,galea_headset,galea,eeg,F3,8.793979748628285,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.080000+00:00,galea_headset,galea,eeg,F4,1.6970654514281212,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.080000+00:00,galea_headset,galea,eeg,O1,2.468539291312162,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.080000+00:00,galea_headset,galea,eeg,O2,3.226764365369687,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.080000+00:00,galea_headset,galea,eeg,P3,-9.365978176102491,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.080000+00:00,galea_headset,galea,eeg,P4,17.581109162143385,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.080000+00:00,galea_headset,galea,ppg,PPG,0.23374224329391574,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.088000+00:00,galea_headset,galea,eda,EDA,4.601778128009377,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.088000+00:00,galea_headset,galea,eeg,C3,6.399361658007914,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.088000+00:00,galea_headset,galea,eeg,C4,-7.420134248897403,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.088000+00:00,galea_headset,galea,eeg,F3,7.777919354289483,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.088000+00:00,galea_headset,galea,eeg,F4,-4.390539101049376,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.088000+00:00,galea_headset,galea,eeg,O1,-4.70114255768875,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.088000+00:00,galea_headset,galea,eeg,O2,-13.307324368607656,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.088000+00:00,galea_headset,galea,eeg,P3,0.1192953319656672,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.088000+00:00,galea_headset,galea,eeg,P4,0.7292489171713288,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.088000+00:00,galea_headset,galea,ppg,PPG,0.24064456564174894,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.096000+00:00,galea_headset,galea,eda,EDA,4.475236791913847,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.096000+00:00,galea_headset,galea,eeg,C3,14.734130814417563,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.096000+00:00,galea_headset,galea,eeg,C4,-13.538075195468576,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.096000+00:00,galea_headset,galea,eeg,F3,0.6603069756121605,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.096000+00:00,galea_headset,galea,eeg,F4,-3.9457285186939384,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.096000+00:00,galea_headset,galea,eeg,O1,-11.382254497502524,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.096000+00:00,galea_headset,galea,eeg,O2,-0.7053421684516601,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.096000+00:00,galea_headset,galea,eeg,P3,0.13053925675440195,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.096000+00:00,galea_headset,galea,eeg,P4,-10.023077666505982,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.096000+00:00,galea_headset,galea,ppg,PPG,0.28534442802027155,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.104000+00:00,galea_headset,galea,eda,EDA,2.376625264363373,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.104000+00:00,galea_headset,galea,eeg,C3,1.8291473012870507,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.104000+00:00,galea_headset,galea,eeg,C4,-3.4836936323407217,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.104000+00:00,galea_headset,galea,eeg,F3,11.272412069680328,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.104000+00:00,galea_headset,galea,eeg,F4,-21.291978892000177,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.104000+00:00,galea_headset,galea,eeg,O1,7.419299197089303,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.104000+00:00,galea_headset,galea,eeg,O2,-11.685714998568589,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.104000+00:00,galea_headset,galea,eeg,P3,-13.671138840342332,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.104000+00:00,galea_headset,galea,eeg,P4,-3.1477194991799164,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.104000+00:00,galea_headset,galea,ppg,PPG,0.29707455204577027,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.112000+00:00,galea_headset,galea,eda,EDA,3.78403601630841,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.112000+00:00,galea_headset,galea,eeg,C3,-0.7321832398382149,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.112000+00:00,galea_headset,galea,eeg,C4,0.9152643923886121,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.112000+00:00,galea_headset,galea,eeg,F3,4.675093422520456,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.112000+00:00,galea_headset,galea,eeg,F4,2.5764042092116055,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.112000+00:00,galea_headset,galea,eeg,O1,8.18027753723772,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.112000+00:00,galea_headset,galea,eeg,O2,-11.180839823267146,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.112000+00:00,galea_headset,galea,eeg,P3,-5.3952746977039485,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.112000+00:00,galea_headset,galea,eeg,P4,-15.974276211665622,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.112000+00:00,galea_headset,galea,ppg,PPG,0.35404163721131265,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.120000+00:00,galea_headset,galea,eda,EDA,3.64199401513037,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.120000+00:00,galea_headset,galea,eeg,C3,3.812713900809755,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.120000+00:00,galea_headset,galea,eeg,C4,-18.72155502433396,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.120000+00:00,galea_headset,galea,eeg,F3,-8.592924628832382,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.120000+00:00,galea_headset,galea,eeg,F4,8.45483108481854,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.120000+00:00,galea_headset,galea,eeg,O1,9.48895481083506,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.120000+00:00,galea_headset,galea,eeg,O2,16.457226136182097,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.120000+00:00,galea_headset,galea,eeg,P3,-3.2328259851636236,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.120000+00:00,galea_headset,galea,eeg,P4,-10.141596921402122,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.120000+00:00,galea_headset,galea,ppg,PPG,0.3515484484293567,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.128000+00:00,galea_headset,galea,eda,EDA,4.0848474824793675,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.128000+00:00,galea_headset,galea,eeg,C3,-8.158266479844325,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.128000+00:00,galea_headset,galea,eeg,C4,-11.491592905386359,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.128000+00:00,galea_headset,galea,eeg,F3,3.6875078408249884,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.128000+00:00,galea_headset,galea,eeg,F4,-15.756193271706152,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.128000+00:00,galea_headset,galea,eeg,O1,-6.083486000324561,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.128000+00:00,galea_headset,galea,eeg,O2,0.5922589428455413,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.128000+00:00,galea_headset,galea,eeg,P3,4.134795440557214,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.128000+00:00,galea_headset,galea,eeg,P4,13.603397390464533,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.128000+00:00,galea_headset,galea,ppg,PPG,0.3416437448644137,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.136000+00:00,galea_headset,galea,eda,EDA,2.463716657069942,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.136000+00:00,galea_headset,galea,eeg,C3,-9.637751872343886,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.136000+00:00,galea_headset,galea,eeg,C4,0.10335563182354726,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.136000+00:00,galea_headset,galea,eeg,F3,-9.588826008289988,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.136000+00:00,galea_headset,galea,eeg,F4,-6.61416892306816,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.136000+00:00,galea_headset,galea,eeg,O1,11.793623126930788,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.136000+00:00,galea_headset,galea,eeg,O2,2.0740648540116764,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.136000+00:00,galea_headset,galea,eeg,P3,4.6135011198570615,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.136000+00:00,galea_headset,galea,eeg,P4,-1.4248242438660506,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.136000+00:00,galea_headset,galea,ppg,PPG,0.38505676706128705,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.144000+00:00,galea_headset,galea,eda,EDA,1.2089459939925309,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.144000+00:00,galea_headset,galea,eeg,C3,12.663045571693656,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.144000+00:00,galea_headset,galea,eeg,C4,-4.081731759889541,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.144000+00:00,galea_headset,galea,eeg,F3,8.784503013072726,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.144000+00:00,galea_headset,galea,eeg,F4,-11.574646322334221,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.144000+00:00,galea_headset,galea,eeg,O1,-4.935822513280676,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.144000+00:00,galea_headset,galea,eeg,O2,-20.11379861081323,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.144000+00:00,galea_headset,galea,eeg,P3,-5.813184819652049,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.144000+00:00,galea_headset,galea,eeg,P4,18.90730176101206,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.144000+00:00,galea_headset,galea,ppg,PPG,0.3926625433759881,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.152000+00:00,galea_headset,galea,eda,EDA,1.684156964450044,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.152000+00:00,galea_headset,galea,eeg,C3,13.723423428665182,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.152000+00:00,galea_headset,galea,eeg,C4,3.9481127114609076,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.152000+00:00,galea_headset,galea,eeg,F3,-0.49925910986252897,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.152000+00:00,galea_headset,galea,eeg,F4,-9.653511948087635,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.152000+00:00,galea_headset,galea,eeg,O1,6.53501321538513,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.152000+00:00,galea_headset,galea,eeg,O2,-5.970017585210479,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.152000+00:00,galea_headset,galea,eeg,P3,4.688696025418849,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.152000+00:00,galea_headset,galea,eeg,P4,-0.953478384960559,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.152000+00:00,galea_headset,galea,ppg,PPG,0.42779229177923267,a.u.,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.160000+00:00,galea_headset,galea,eda,EDA,3.4662147506950367,uS,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.160000+00:00,galea_headset,galea,eeg,C3,-9.911063155873505,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.160000+00:00,galea_headset,galea,eeg,C4,-12.146683273085614,uV,128.0,ok,,
galea_sub01,ses01,2026-01-01 00:00:00.160000+00:00,galea_headset,galea,eeg,F3,-1.8486236354526056,uV,128.0,ok,,
