embed_00,embed_01,embed_02,embed_03,embed_04,embed_05,embed_06,embed_07,embed_08,embed_09,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15
-7.425490945042924,4.504097088480121,-0.5485932780711515,3.357850853928472,0.8811900485007397,0.23441654124633346,-2.0571791976290803,0.23851120321962838,0.045077338382705535,0.820828822823503,1.0029419327430757,0.059989153019735,1.7839333692737898,1.0669866387551155,-1.275311156779337,-0.4443818103586486
8.038403728082418,1.521582055047427,-0.5470031047943636,-1.007800119113535,-1.0820645073102877,0.6407738448012942,-1.3766238158621569,3.7211276204469317,-2.3867643155245273,1.480785393674872,-0.4626943694419105,-0.5336909894934039,3.67248495156033,0.6111060141100665,1.4504698288597486,1.1394228806122406
-7.688809318153012,1.5220627093261505,-1.798443614901414,1.9461365929560657,0.114850186310826,1.2845518036163337,0.14968580530196246,0.05841581642850648,0.8769782672346547,-0.554514209364382,-0.8000798526674381,-0.055969170228679754,-1.4554953274538411,2.6158133449567775,-1.9030541615232253,0.22590315229118688
8.00011741876287,0.5981932916136503,-3.3693383399711134,2.707621332104645,-3.194477648716655,-1.02594535200107,0.08681809034048642,1.276692570720661,-1.9187193761311847,2.5393994388302352,-2.2729235818763733,0.3286648746532599,-1.9349584989435722,-0.48041187277944397,-0.5888470276093176,-1.2254680001817717
-8.21446184173903,1.558082805768882,1.6616576076066185,-1.712684318826899,-1.5349731446153387,0.29194176424445406,-1.8392406946650461,-2.8294788383153855,-0.3852163920644592,3.3979423444967343,1.45394527892056,-1.7806497290583636,0.5674256266099161,1.880666950847944,1.852227612770556,-0.05425855879717515
7.698176206003115,-1.23566735885165,-0.5677832899400289,-0.2927665931569336,-0.9021469398537819,-2.6859383760908258,-4.194459966809085,-0.6222496512529142,2.2294129099155215,-1.327913052057416,-0.9493415006840515,-3.1587915933235347,-0.7319296087956813,0.7915879241901341,-0.07610052005209551,0.38615698365641576
7.6784540109712225,-3.665590840040077,-0.2690458426982258,1.6330282718449103,-2.3423962549051827,4.6136417700320695,-0.3292693567097573,0.6388686632552669,2.007884588261135,-2.004865980237558,-1.2108221447839316,0.5269112425582717,1.322874157726771,2.4727340640809796,-0.33134820745558136,-1.5792117144020321
-7.618649383081852,1.2368430885058532,2.0852894490386054,0.8730967572842703,1.4522229364069363,-0.41916011398428865,-1.664546968125207,1.697506465224757,4.249097272365596,1.756423582778208,0.025372070379610916,-0.7535567049934768,-0.030785224442880395,-1.6624756204093643,1.3615968999638075,-0.626114448492926
7.403572776207072,-2.5092692965709427,4.210746494942702,-0.4862145102343748,-1.087403382352502,-2.5155721472029837,0.3656274333865764,1.0452715908903936,-2.5534055226426062,-0.7446888664804617,1.8336098675405617,0.39952483985587306,-0.2664165907875587,0.5660656286857345,-0.513698019891057,0.5560809812929423
-7.797164413887583,0.037479397631932476,1.6513623853007087,-3.6352255432314755,0.658506863647069,4.200483467823888,-1.4867288950153408,-0.9845460214864971,-1.5845187310730406,-0.1369332977889673,-2.772617996426622,-1.6097831000845668,-0.6609261215739781,-2.036241420151004,-0.1161275006602931,-0.17281891958938045
7.970355116661855,2.9988354204781476,1.1125059395812822,2.4148423574240514,-2.770521876407225,-2.7670307526539664,3.242623161238302,-1.8868896198014187,2.309548788695856,-1.5546777740186535,-0.8199503304883194,-1.8289345801941328,0.5567572611338666,-1.291660654560669,0.8440849231416733,-0.16867357318061138
-8.039546506692435,3.766628125539801,-1.3528281951355037,1.648369486650009,-2.864334565946003,-0.058164474900195585,-0.01466195266002009,-0.7750016787065461,-0.8036715833395918,-0.6401631862446963,2.691789017199994,2.4329650242750205,-1.2802638392989478,-1.234067701948806,0.4852959060937582,-1.1923720692178663
-8.327459422549198,0.003972321780350729,-0.06601881670150192,3.814552943566175,1.159374431748667,0.47896664213755813,-0.886190290679735,-1.9060370862216132,-3.524268386771609,-2.8370182511241486,-0.17504361008995725,-0.7986331322548279,1.2647150053044698,-0.24005201744012897,0.638738324905439,-1.2776604117030295
8.218507521407506,0.630295790285445,-3.1393846319945204,-0.6650018468026097,2.2985738749690467,-0.8208701696751828,0.9980336114792905,2.0230183346907067,0.9849365400170449,-1.1420630203066622,2.572336688569099,1.1302656973190177,1.7338698986719316,0.08433283593463989,0.22769718940293596,0.34453997048860974
-7.944534760910042,0.9125762742462402,1.6311578029569982,-0.2856370992943251,0.7298338384162375,0.8147185800108252,3.135779032763018,0.537268665473688,0.3718486293084346,-2.237433147185841,-2.112163641746257,1.8962782249852055,-1.1624947821132465,1.4736645800877133,3.7215989865265993,0.8997908798504786
8.1507875377237,2.0608021953150537,4.32170371900345,-1.9095987496561035,-0.21011189369721808,-1.1217736108788525,-0.7905283830373088,2.2991036675352525,0.5047856079435625,0.5395680483413139,-2.449880506369555,2.41020265017555,-0.6281342968909471,0.8165722050470219,-1.0968337585437606,-0.9128220516113205
-7.793371900683172,-2.267315256938893,-3.2531357192854387,-1.513897695169389,0.5161956651179411,0.11872743923772931,2.714525459249215,-2.00086763027785,0.9707343940141592,2.491656876559269,-0.8036860741693772,0.5417418953034128,1.0796384485223534,0.25246092185538427,-1.9640306192736543,-0.016630820296518446
8.119317138369299,-0.42134103954585456,4.537838481408793,0.7913901628354411,-1.6475866758616173,4.602153340515627,0.5220077947292019,-1.711873933827759,0.8613088848591958,-0.5675215268319371,2.2254720088656716,0.4236587291738324,0.5158484426847977,-1.96127764651879,-1.7006218837559404,1.4352644526274665
