subject_id,session_id,window_start,window_end,eda_eda_mean,eda_eda_std,eda_eda_min,eda_eda_max,eda_eda_median,eda_eda_iqr,eda_eda_slope,eda_eda_energy,motion_acc_x_mean,motion_acc_x_std,motion_acc_x_min,motion_acc_x_max,motion_acc_x_median,motion_acc_x_iqr,motion_acc_x_slope,motion_acc_x_energy,motion_acc_y_mean,motion_acc_y_std,motion_acc_y_min,motion_acc_y_max,motion_acc_y_median,motion_acc_y_iqr,motion_acc_y_slope,motion_acc_y_energy,motion_acc_z_mean,motion_acc_z_std,motion_acc_z_min,motion_acc_z_max,motion_acc_z_median,motion_acc_z_iqr,motion_acc_z_slope,motion_acc_z_energy,ppg_heart_rate_mean,ppg_heart_rate_std,ppg_heart_rate_min,ppg_heart_rate_max,ppg_heart_rate_median,ppg_heart_rate_iqr,ppg_heart_rate_slope,ppg_heart_rate_energy,ppg_spo2_mean,ppg_spo2_std,ppg_spo2_min,ppg_spo2_max,ppg_spo2_median,ppg_spo2_iqr,ppg_spo2_slope,ppg_spo2_energy,temp_temperature_mean,temp_temperature_std,temp_temperature_min,temp_temperature_max,temp_temperature_median,temp_temperature_iqr,temp_temperature_slope,temp_temperature_energy,target
noneeg_S01,noneeg,2026-01-01 00:02:30+00:00,2026-01-01 00:03:00+00:00,0.08702182073413511,0.0,0.08702182073413511,0.08702182073413511,0.08702182073413511,0.0,1.547010471211173e-19,0.0075727972838839485,0.15400500503539663,0.0049039880555484215,0.15000091555513093,0.16001113925579516,0.15000091555513093,0.010010223700664234,6.5702359029213e-06,0.023741590674801506,-1.0466219367064002,0.004729868860049593,-1.0499978637061311,-1.0399951170402613,-1.0499978637061311,0.010002746665869866,-1.8640842942731435e-05,1.0954398500544886,-0.11065393154697649,0.00288838529894437,-0.12001373332925687,-0.10000427259132053,-0.11003051850946928,0.0,-6.9121097402669564e-06,0.012252635336438118,69.66703136301437,1.1642300088776014,68.00065614810939,72.00036622227852,70.00004577792444,0.999694814907528,-0.06141325887691192,4854.8506904487995,95.63334452374536,0.48187970312905837,95.0000305187994,96.00000000029299,96.00000000029299,0.9999694814935793,-0.021133948997084272,9145.96879284566,31.590003509599672,0.04358699402888578,31.400012207375045,31.600003051822018,31.600003051822018,0.0,0.0006000662936993562,997.9302215625679,non_stress
noneeg_S01,noneeg,2026-01-01 00:02:45+00:00,2026-01-01 00:03:15+00:00,0.08702182073413511,0.0,0.08702182073413511,0.08702182073413511,0.08702182073413511,0.0,1.547010471211173e-19,0.0075727972838839485,0.1537553846093585,0.0050963820003632745,0.1400415051727442,0.16001113925579516,0.15000091555513093,0.010010223700664234,-1.400165392292018e-06,0.02366669140586538,-1.0467469710397235,0.004685034968013268,-1.0499978637061311,-1.0399951170402613,-1.0499978637061311,0.010002746665869866,2.6495789339975272e-05,1.0957011709334867,-0.11115309228796585,0.0035290891840849166,-0.12001373332925687,-0.10000427259132053,-0.11003051850946928,0.0,-1.2512910810364494e-06,0.012367464395646283,70.56694285933894,2.1397989896885288,68.00065614810939,77.00070192589419,70.00004577792444,3.000015259261602,0.22624135904439746,4984.27216422948,95.3000213632475,0.458243584159007,95.0000305187994,96.00000000029299,95.0000305187994,0.9999694814935793,-0.02335857520730368,9082.304059017848,31.62500770589469,0.07332487702593814,31.600003051822018,31.999984740715966,31.600003051822018,0.0,0.0013973596352796576,1000.1464889354895,non_stress
noneeg_S01,noneeg,2026-01-01 00:03:00+00:00,2026-01-01 00:03:30+00:00,0.08702182073413511,0.0,0.08702182073413511,0.08702182073413511,0.08702182073413511,0.0,1.547010471211173e-19,0.0075727972838839485,0.15363152714605713,0.005755451756628804,0.1400415051727442,0.17002136295645937,0.15000091555513093,0.010010223700664234,1.2959421070299355e-06,0.02363577135815257,-1.0464969023730766,0.004771006083207957,-1.0499978637061311,-1.0399951170402613,-1.0499978637061311,0.010002746665869866,-1.4303036723347569e-05,1.0951785291754905,-0.11177704321420259,0.004110149625837984,-0.12001373332925687,-0.10000427259132053,-0.11003051850946928,0.0,-2.3855730807352724e-07,0.012511000719656492,73.86699067167802,2.5915731473107892,70.00004577792444,78.00039674080172,73.50037385190932,3.99971007416913,0.18510536167480282,5463.048562267631,95.56667989164573,0.49552050190346636,95.0000305187994,96.00000000029299,96.00000000029299,0.9999694814935793,0.049164239245845086,9133.235846080097,31.71502967922143,0.10382406131973877,31.600003051822018,31.999984740715966,31.800051881436996,0.20004882961497827,0.0030950229061201314,1005.853886989605,non_stress
noneeg_S01,noneeg,2026-01-01 00:03:15+00:00,2026-01-01 00:03:45+00:00,0.08702182073413511,0.0,0.08702182073413511,0.08702182073413511,0.08702182073413511,0.0,1.547010471211173e-19,0.0075727972838839485,0.15663395908977792,0.0070653490898836815,0.1400415051727442,0.17002136295645937,0.16001113925579516,0.010010223700664234,0.00017159738578687982,0.024584116297900145,-1.046872005373047,0.004636397168139081,-1.0499978637061311,-1.0399951170402613,-1.0499978637061311,0.010002746665869866,-9.261802468395717e-06,1.095962491812485,-0.11252632221441616,0.004322858822686669,-0.12001373332925687,-0.11003051850946928,-0.11003051850946928,0.0024958037049468973,-3.627281521488678e-05,0.012680860299503494,73.53382112101146,2.4863583100722577,71.00067140737099,78.00039674080172,72.50021362973229,4.749481185349779,-0.2736294481964428,5413.404826302974,96.00000000029296,2.842170943040401e-14,96.00000000029299,96.00000000029299,96.00000000029299,0.0,-1.489473013244151e-15,9216.000000056254,31.79004943995625,0.04359963160326386,31.600003051822018,31.800051881436996,31.800051881436996,0.0,0.0005721040134323575,1010.6091443227384,non_stress
noneeg_S01,noneeg,2026-01-01 00:03:30+00:00,2026-01-01 00:04:00+00:00,0.08717165440825822,0.00065310984384206,0.08702182073413511,0.0900184942165974,0.08702182073413511,0.0,8.780688825780934e-06,0.00759932388474093,0.18851487014354945,0.03963291260694663,0.15000091555513093,0.34004272591291873,0.17002136295645937,0.05000030518504364,0.0011345210828161598,0.037108624026949186,-1.0461212805584457,0.00558902099099702,-1.0599591051991137,-1.0299923703743914,-1.0499978637061311,0.010002746665869866,2.2635205045147188e-05,1.0944009707928795,-0.10851905117953378,0.010622395447943819,-0.12001373332925687,-0.05000213629566026,-0.11003051850946928,0.010026245918148755,0.00017160087867552226,0.011889219753958766,72.10039775807186,0.9432351995784399,71.00067140737099,74.00068666663259,72.00036622227852,1.999389629815056,0.07674011941207519,5199.357049513899,96.00000000029296,2.842170943040401e-14,96.00000000029299,96.00000000029299,96.00000000029299,0.0,-1.489473013244151e-15,9216.000000056254,31.82004516736489,0.059979857783691054,31.800051881436996,31.999984740715966,31.800051881436996,0.0,0.001134171400504336,1012.5188720364816,non_stress
noneeg_S01,noneeg,2026-01-01 00:03:45+00:00,2026-01-01 00:04:15+00:00,0.0873466246527112,0.0009181804746141882,0.08702182073413511,0.0900184942165974,0.08702182073413511,0.0,4.461052065013572e-06,0.00763027589360558,0.22490165219557684,0.02811347740269739,0.16001113925579516,0.34004272591291873,0.23003189184216724,0.02002044740132844,0.0002856843627661489,0.05137112077197218,-1.0443707998919183,0.005666640982123056,-1.0599591051991137,-1.0299923703743914,-1.0399951170402613,0.010002746665869866,2.5175523995190956e-05,1.0907424784869053,-0.10576828821679704,0.009724670979261064,-0.12001373332925687,-0.05000213629566026,-0.11003051850946928,0.010026245918148755,-5.67373000613732e-05,0.011281500017966328,74.5669632050211,2.1554022139652997,71.00067140737099,80.0007171851558,74.00068666663259,3.000015259261602,0.18798664165164855,5564.8777603229355,96.00000000029296,2.842170943040401e-14,96.00000000029299,96.00000000029299,96.00000000029299,0.0,-1.489473013244151e-15,9216.000000056254,31.905016632558453,0.09984139340588631,31.800051881436996,31.999984740715966,31.999984740715966,0.1999328592789702,0.0031260013394065356,1017.940054627669,non_stress
noneeg_S01,noneeg,2026-01-01 00:04:00+00:00,2026-01-01 00:04:30+00:00,0.08755905331569495,0.0011277123497427468,0.08702182073413511,0.0900184942165974,0.08702182073413511,0.0,4.909791478163244e-06,0.007667859552684476,0.23453522217450917,0.006503620282979783,0.2100114444408388,0.25000152592521824,0.23003189184216724,0.010010223700664234,3.748345787328088e-05,0.05504906751723158,-1.0426208380400521,0.0044011374901745245,-1.0499978637061311,-1.0399951170402613,-1.0399951170402613,0.010002746665869866,1.8640842942726804e-05,1.087077581926548,-0.10739862895595524,0.004945209590645811,-0.12001373332925687,-0.09002105777153294,-0.11003051850946928,0.010026245918148755,2.995281177415071e-05,0.01155892059951436,75.7004470963371,1.5523574343788615,74.00068666663259,80.0007171851558,76.00007629644765,2.7498588518999725,-0.10210486736981367,5732.967504189404,96.00000000029296,2.842170943040401e-14,96.00000000029299,96.00000000029299,96.00000000029299,0.0,-1.489473013244151e-15,9216.000000056254,31.987489661825627,0.05780841931126288,31.800051881436996,32.19997558516294,31.999984740715966,0.0,0.000972512258946594,1023.202836678745,non_stress
noneeg_S01,noneeg,2026-01-01 00:04:15+00:00,2026-01-01 00:04:45+00:00,0.0876837504194882,0.0012331495881233907,0.08702182073413511,0.0900184942165974,0.08702182073413511,0.0,-1.7991169262504124e-06,0.007689960745533788,0.22227269814119555,0.016671369618476536,0.20000122074017457,0.25000152592521824,0.23003189184216724,0.030030671101992673,-0.0005922252938173095,0.04968308690392288,-1.0446213873732262,0.005232055664492243,-1.0499978637061311,-1.0299923703743914,-1.0399951170402613,0.010002746665869866,-0.00013306513672952343,1.0912612173640397,-0.1043907551805106,0.005452769229850371,-0.12001373332925687,-0.09002105777153294,-0.10000427259132053,0.010026245918148755,0.00013430473834841325,0.010927162459431303,73.80043743213808,1.700990002852067,71.00067140737099,77.00070192589419,74.00068666663259,1.0006256294465459,-0.184654553387497,5449.397932164729,96.00000000029296,2.842170943040401e-14,96.00000000029299,96.00000000029299,96.00000000029299,0.0,-1.489473013244151e-15,9216.000000056254,32.00248462627155,0.022219468839097638,31.999984740715966,32.19997558516294,31.999984740715966,0.0,-8.204031359158924e-05,1024.159515959543,non_stress
noneeg_S01,noneeg,2026-01-01 00:04:30+00:00,2026-01-01 00:05:00+00:00,0.08788336436034301,0.0013562844534912883,0.08702182073413511,0.0900184942165974,0.08702182073413511,0.0029966734824622837,1.1766123026545674e-05,0.007725325238811592,0.20575773453453494,0.008034259702492066,0.19004181035778783,0.24004211554283147,0.20000122074017457,0.010010223700664234,-0.00013723705310167842,0.04240079464975125,-1.0469970397063701,0.004849011353097569,-1.0499978637061311,-1.0299923703743914,-1.0499978637061311,0.010002746665869866,1.8992556960512775e-05,1.0962263140650048,-0.10238550599688087,0.004266680112324131,-0.11003051850946928,-0.10000427259132053,-0.10000427259132053,0.0,-2.738062938266148e-05,0.010500996397418225,72.56692200502872,0.8823782859408222,71.00067140737099,74.00068666663259,73.00006103718604,0.999694814907528,-0.012688482772842031,5266.736760723419,96.00000000029296,2.842170943040401e-14,96.00000000029299,96.00000000029299,96.00000000029299,0.0,-1.489473013244151e-15,9216.000000056254,32.022483710716244,0.06319323032153269,31.999984740715966,32.19997558516294,31.999984740715966,0.0,0.0010055798437382996,1025.443456387446,non_stress
noneeg_S01,noneeg,2026-01-01 00:04:45+00:00,2026-01-01 00:05:15+00:00,0.09006235999619264,0.002185338691149019,0.08702182073413511,0.09202941984298656,0.0900184942165974,0.005007599108851443,7.172112847049012e-05,0.008116004393278833,0.31951732116120785,0.12113967261882298,0.19004181035778783,0.5500033570354801,0.2100114444408388,0.24004211554283145,0.004478138075390048,0.11676613880423004,-0.7402629169604009,0.31450684421508046,-1.0499978637061311,-0.37001861629141275,-1.0399951170402613,0.6324662007518362,0.011856617632613494,0.6469037412848502,-0.5248669812616031,0.4326270616599985,-1.0999609363078036,-0.10000427259132053,-0.11003051850946928,0.8699597155674386,-0.01619267746137582,0.46265152249923214,73.53360393095232,1.87503148277134,71.00067140737099,78.00039674080172,73.00006103718604,1.500240333265566,0.14772761860301994,5410.706650135552,95.76667378794446,0.4229396768004794,95.0000305187994,96.00000000029299,96.00000000029299,0.0,-0.017129621818690443,9171.434686376784,32.1274789040509,0.11064641450419585,31.999984740715966,32.59995727405689,32.19997558516294,0.19999084444697246,0.0033636528572599258,1032.187143359279,non_stress
noneeg_S01,noneeg,2026-01-01 00:05:00+00:00,2026-01-01 00:05:30+00:00,0.09232612994766456,0.0009472821486453333,0.0900184942165974,0.09601184118152196,0.09202941984298656,0.0,1.967521295098798e-05,0.008525011614582186,0.4327789372687613,0.03581104110199326,0.20000122074017457,0.5500033570354801,0.4350382244326739,0.010010223700664178,3.315491594593819e-06,0.1885800392082871,-0.4245299539177762,0.0725201715819599,-1.0499978637061311,-0.37001861629141275,-0.4150309762878275,0.010002746665869922,0.0006942547696915286,0.18548485705970613,-0.9579706831567762,0.09782474232349442,-1.0999609363078036,-0.11003051850946928,-0.9699639881587591,0.0,-0.0008431175095247567,0.9272775099985182,76.467065950674,2.8253429412329556,72.00036622227852,80.0007171851558,77.00070192589419,4.999404889076658,0.20512191228008725,5855.194737840301,95.76667378794446,0.4229396768004794,95.0000305187994,96.00000000029299,96.00000000029299,0.0,0.029587528595915354,9171.434686376784,32.20997512738528,0.053849182863247996,32.19997558516294,32.59995727405689,32.19997558516294,0.0,0.00020158477053983947,1037.4853974412738,stress
noneeg_S01,noneeg,2026-01-01 00:05:15+00:00,2026-01-01 00:05:45+00:00,0.09339221625400765,0.0015267938413070494,0.09202941984298656,0.09601184118152196,0.09301516769905968,0.0019714957121462484,3.857911170985832e-05,0.008724437156269185,0.432905970564455,0.013153393154796572,0.3900430310979624,0.48003341776738545,0.43003311258234184,0.010010223700664178,8.812584996293199e-05,0.18758059110183745,-0.41502993865850524,0.01350720788990159,-0.48996856593607707,-0.38002136295728267,-0.4150309762878275,0.010002746665869922,-7.636231843449626e-05,0.17243229464786367,-0.9692200880458405,0.007546347518045645,-0.9799902340769078,-0.9299880977812476,-0.9699639881587591,0.0,-1.1524385812832267e-06,0.9394445264324499,76.30038809388681,2.6852042085953767,73.00006103718604,80.0007171851558,75.50022888899389,4.999404889076658,-0.22447622820333277,5828.959544919604,96.00000000029296,2.842170943040401e-14,96.00000000029299,96.00000000029299,96.00000000029299,0.0,-1.489473013244151e-15,9216.000000056254,32.2649726096082,0.09367068174520113,32.19997558516294,32.39996642960991,32.19997558516294,0.19999084444697246,0.002479961479429167,1041.0372316953865,stress
noneeg_S01,noneeg,2026-01-01 00:05:30+00:00,2026-01-01 00:06:00+00:00,0.09483584398922673,0.00143576840081652,0.09202941984298656,0.09601184118152196,0.09601184118152196,0.0020109256263891595,3.564682378356478e-05,0.008995898736049737,0.4267766140472336,0.01523605000736203,0.3900430310979624,0.48003341776738545,0.43003311258234184,0.02002044740132841,-0.0003150217286633423,0.1823704155174482,-0.4081530503257197,0.016514065041718835,-0.48996856593607707,-0.37001861629141275,-0.4100296029548925,0.0200054933317399,0.00018183517426650692,0.16686162683439157,-0.974602202673362,0.009217457372138907,-0.9999996948148442,-0.9399713126010352,-0.9699639881587591,0.010026245918148713,-0.0001827727241958953,0.9499344149761759,82.10029348652071,10.590208525549288,73.00006103718604,104.99960325961715,77.00070192589419,15.249767296400137,1.1054388668621533,6852.610707187453,95.83333842004407,0.3726666226741435,95.0000305187994,96.00000000029299,96.00000000029299,0.0,-0.021133948997084626,9184.167633142348,32.35746837516492,0.0818115955363093,32.19997558516294,32.39996642960991,32.39996642960991,0.0,0.0017978548721382965,1047.012452786963,stress
